Edad,estrato,price_plan,mes,dia,venta,plan_MB,genero_label,tipo_plan_label,nombre_zone_N,nombre_zone_O,nombre_zone_S,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-69,motivo_rechazo_solicitud_Doble Solicitud,motivo_rechazo_solicitud_Errores en la Solicitud,motivo_rechazo_solicitud_Falta de Interés,motivo_rechazo_solicitud_Financiero,motivo_rechazo_solicitud_No Aplica,motivo_rechazo_solicitud_Otro,motivo_rechazo_solicitud_Tiempos y Procesos
54,1,61965.0,7,6,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
66,2,79049.0,3,12,1,300,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42,3,62800.0,12,18,1,350,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
36,4,63749.0,2,15,1,100,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
37,3,55120.0,1,15,1,250,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22,3,74399.0,10,20,0,300,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False
50,3,56249.0,8,10,0,100,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
57,3,69999.0,4,16,1,80,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
64,3,68850.0,10,7,1,350,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
65,3,79049.0,3,26,1,300,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
44,1,70549.0,5,7,1,200,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
61,1,61965.0,8,13,1,250,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
59,3,63749.0,1,13,0,100,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50,4,79049.0,4,11,0,300,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False
43,5,76415.0,9,21,1,250,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
32,2,68850.0,11,6,1,350,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
46,3,79049.0,6,20,1,300,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
51,2,62800.0,8,8,0,350,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
35,5,69749.0,2,23,0,300,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
49,5,79049.0,3,22,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
49,1,61965.0,10,8,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
33,6,79049.0,1,12,1,300,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22,2,63749.0,3,12,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
42,2,61965.0,8,15,0,250,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False
34,2,66399.0,10,19,0,200,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
60,6,76415.0,11,12,1,250,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
60,2,70549.0,2,9,1,200,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
62,4,77520.0,12,9,1,350,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
27,2,68850.0,10,12,1,350,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
48,3,59999.0,9,13,0,100,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23,6,77520.0,10,7,1,350,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,3,55120.0,7,31,1,250,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
42,3,79049.0,6,12,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
52,1,79049.0,2,22,0,300,0,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
58,3,61965.0,10,10,0,250,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,2,68850.0,10,3,1,350,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
19,3,63749.0,6,8,1,100,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
55,2,68850.0,10,28,1,350,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49,3,79049.0,3,16,1,300,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
50,2,63749.0,6,7,0,100,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
65,6,79920.0,8,8,1,350,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
38,1,61965.0,10,19,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
33,1,62250.0,11,15,1,200,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
51,2,66399.0,9,8,1,200,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
58,2,68850.0,9,11,1,350,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
34,6,79049.0,2,13,1,300,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
40,3,79049.0,6,20,0,300,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
22,1,63749.0,2,13,0,100,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False
34,2,61965.0,11,22,1,250,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
43,3,70549.0,5,4,0,200,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False
31,4,62250.0,3,27,0,200,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
64,5,63749.0,4,17,1,100,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
46,6,82999.0,4,2,1,200,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
66,2,61965.0,12,20,1,250,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
48,3,61965.0,7,3,1,250,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
48,3,63749.0,4,22,1,100,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41,3,66399.0,5,31,0,200,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
52,3,70549.0,1,27,0,200,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
24,5,56249.0,6,28,0,100,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32,4,63749.0,4,4,1,100,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
34,3,59999.0,5,20,0,100,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False
45,2,61965.0,11,8,1,250,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
42,1,61965.0,8,16,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
63,3,68850.0,10,22,1,350,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
58,2,63749.0,3,7,0,100,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
55,1,70549.0,5,21,1,200,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
31,2,61965.0,12,3,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
57,3,64800.0,12,6,1,350,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
40,1,63749.0,6,20,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
18,2,63749.0,5,16,1,100,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35,3,70549.0,1,18,0,200,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,1,79049.0,6,25,1,300,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
66,6,70549.0,3,26,0,200,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True
35,2,68850.0,12,10,1,350,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
44,6,70549.0,2,27,1,200,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64,2,58565.0,7,15,1,250,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
66,4,79049.0,5,20,1,300,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
24,2,63749.0,3,5,1,100,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30,4,66399.0,11,11,0,200,0,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False
31,3,63749.0,6,30,0,100,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False
48,2,61965.0,7,6,1,250,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
51,1,61965.0,10,11,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
18,3,70549.0,6,26,1,200,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
43,1,74399.0,10,27,1,300,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
50,3,68850.0,12,20,1,350,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
50,3,72900.0,7,3,1,250,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
47,6,69749.0,10,11,0,300,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
45,5,79049.0,2,13,0,300,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60,2,68850.0,8,30,1,350,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
35,2,63749.0,6,14,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
21,2,68850.0,10,11,1,350,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
54,5,79049.0,1,24,0,300,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
52,2,62250.0,12,5,0,200,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
22,3,69749.0,11,1,0,300,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
58,3,69999.0,8,3,0,80,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
52,6,79049.0,4,24,0,300,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
42,5,79049.0,4,15,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
41,6,79049.0,4,8,1,300,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
26,4,77520.0,2,3,1,350,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25,3,63749.0,4,16,1,100,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
18,4,76415.0,9,24,1,250,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
37,1,70549.0,5,25,0,200,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
29,1,63749.0,4,26,0,100,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
38,2,63749.0,2,28,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
59,1,63749.0,4,17,1,100,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
45,2,61965.0,10,22,0,250,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
37,1,56249.0,4,4,1,100,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22,3,70549.0,2,7,1,200,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
32,3,70549.0,2,1,1,200,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
40,1,63749.0,1,18,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
35,2,70549.0,6,12,1,200,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
23,2,70549.0,4,26,1,200,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
42,1,63749.0,6,4,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
57,1,63749.0,5,8,1,100,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
56,5,74399.0,5,28,0,300,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
60,2,68850.0,11,22,1,350,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
29,3,79049.0,5,4,0,300,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
44,1,61965.0,8,10,0,250,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
43,3,61965.0,7,23,1,250,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
38,1,68850.0,10,29,1,350,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
45,3,56249.0,2,1,0,100,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False
51,4,79049.0,1,10,1,300,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
35,3,79049.0,5,16,1,300,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
42,2,61965.0,12,17,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,1,61965.0,10,15,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
38,5,76415.0,12,20,1,250,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
65,3,79049.0,3,18,1,300,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
42,3,61965.0,7,17,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,3,68850.0,12,29,0,350,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
40,2,79049.0,6,17,0,300,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False
31,1,68850.0,10,23,1,350,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
42,1,63749.0,4,5,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26,1,68850.0,9,27,1,350,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
56,4,63749.0,4,11,1,100,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
37,3,66399.0,4,9,1,200,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
37,3,59999.0,12,12,0,100,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False
37,3,79049.0,1,26,0,300,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,4,77520.0,7,5,0,350,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
26,2,61965.0,7,4,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
40,2,58565.0,12,2,1,250,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
56,6,79049.0,1,19,0,300,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
39,2,69749.0,2,21,0,300,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False
45,1,68850.0,11,30,0,350,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
53,2,61965.0,9,5,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
23,4,76415.0,10,3,1,250,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20,1,70549.0,6,25,1,200,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
23,4,79920.0,10,18,1,350,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
31,3,68850.0,10,26,1,350,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
39,4,79049.0,4,15,1,300,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
47,3,61965.0,10,15,1,250,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
