is_actived,Genero,Edad,city_owner,estrato,price_plan,nombre_zone,ventas_Retiradas_causales,Retiro,motivo_rechazo_solicitud,mes,dia,venta,grupo_edad,tipo_plan,plan_MB
Orden creada,H,33,Cali,4,76415.0,C,No Aplica,NO,No Aplica,9,18,1,30-39,Internet-voz,250
Orden creada,H,63,Cali,4,76415.0,S,No Aplica,NO,No Aplica,9,18,1,60-69,Internet-voz,250
Orden creada,H,34,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,18,1,30-39,Internet-voz,350
Orden creada,H,28,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,350
Orden creada,H,25,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,350
Orden creada,H,56,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,18,1,50-59,Internet-voz,250
Orden creada,M,27,Cali,1,66725.0,O,No Aplica,NO,No Aplica,9,18,1,18-29,Internet,350
Orden creada,M,21,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,250
Orden creada,H,53,Cali,4,76415.0,N,No Aplica,NO,No Aplica,9,18,1,50-59,Internet-voz,250
Orden creada,H,48,Cali,3,55120.0,S,No Aplica,NO,No Aplica,9,18,1,40-49,Internet,250
Orden creada,H,23,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,250
Orden creada,M,63,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,18,1,60-69,Internet-voz,350
Rechazado,H,55,Cali,1,61965.0,C,No Aplica,NO,Tiempos y Procesos,9,18,0,50-59,Internet-voz,250
Rechazado,M,48,Cali,2,61965.0,O,No Aplica,NO,Doble Solicitud,9,18,0,40-49,Internet-voz,250
Orden creada,H,61,Cali,4,76415.0,N,No Aplica,NO,No Aplica,9,18,1,60-69,Internet-voz,250
Orden creada,M,38,Yumbo,3,61965.0,N,No Aplica,NO,No Aplica,9,18,1,30-39,Internet-voz,250
Orden creada,M,31,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,18,1,30-39,Internet-voz,350
Orden creada,H,55,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,18,1,50-59,Internet-voz,350
Orden creada,M,46,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,18,1,40-49,Internet-voz,250
Orden creada,H,27,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,350
Orden creada,H,45,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,18,1,40-49,Internet-voz,250
Orden creada,H,34,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,18,1,30-39,Internet-voz,250
Orden creada,H,49,Cali,2,58565.0,S,No Aplica,NO,No Aplica,9,18,1,40-49,Internet,250
Orden creada,H,23,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,18,1,18-29,Internet-voz,350
Rechazado,H,44,Cali,1,61965.0,O,No Aplica,NO,Financiero,9,18,0,40-49,Internet-voz,250
Orden creada,M,24,Cali,3,58565.0,C,No Aplica,NO,No Aplica,9,19,1,18-29,Internet,250
Orden creada,M,38,Cali,2,61965.0,C,Anulacion,SI,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,M,43,Cali,2,68850.0,S,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,350
Orden creada,H,51,Cali,2,58565.0,C,No Aplica,NO,No Aplica,9,19,1,50-59,Internet,250
Orden creada,M,32,Cali,2,62800.0,N,No Aplica,NO,No Aplica,9,19,1,30-39,Internet,350
Orden creada,H,61,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,250
Rechazado,H,33,Cali,3,61965.0,S,No Aplica,NO,Doble Solicitud,9,19,0,30-39,Internet-voz,250
Orden creada,M,45,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,M,28,Cali,3,55120.0,C,No Aplica,NO,No Aplica,9,19,1,18-29,Internet,250
Orden creada,H,42,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,51,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,19,1,50-59,Internet-voz,250
Orden creada,M,40,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,350
Orden creada,H,37,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Rechazado,H,52,Cali,5,76415.0,N,No Aplica,NO,Financiero,9,19,0,50-59,Internet-voz,250
Orden creada,H,25,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,27,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,38,Cali,5,79920.0,S,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,350
Orden creada,H,29,Cali,5,77520.0,S,No Aplica,NO,No Aplica,9,19,1,18-29,Internet,350
Orden creada,M,66,Jamundi,4,79920.0,S,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,350
Orden creada,H,49,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,21,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,M,33,Cali,3,68850.0,S,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,350
Orden creada,M,23,Cali,2,58320.0,O,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,40,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,59,Cali,3,61965.0,C,No Aplica,NO,No Aplica,9,19,1,50-59,Internet-voz,250
Orden creada,H,43,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,28,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,42,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,350
Orden creada,H,61,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,350
Orden creada,H,46,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,M,44,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,32,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,H,41,Cali,1,61965.0,S,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,32,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,H,56,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,50-59,Internet-voz,250
Orden creada,M,64,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,250
Orden creada,H,41,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,56,Cali,1,61965.0,O,Anulacion,SI,No Aplica,9,19,1,50-59,Internet-voz,250
Orden creada,H,65,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,250
Orden creada,M,51,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,19,1,50-59,Internet-voz,250
Orden creada,H,62,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,250
Rechazado,H,56,Cali,2,61965.0,C,No Aplica,NO,Doble Solicitud,9,19,0,50-59,Internet-voz,250
Orden creada,H,61,Cali,3,68850.0,S,No Aplica,NO,No Aplica,9,19,1,60-69,Internet-voz,350
Orden creada,H,29,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,M,55,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,19,1,50-59,Internet-voz,250
Rechazado,H,66,Cali,2,61965.0,O,No Aplica,NO,Financiero,9,19,0,60-69,Internet-voz,250
Orden creada,H,28,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,38,Cali,2,68850.0,S,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,350
Orden creada,M,29,Cali,2,68850.0,S,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,350
Rechazado,M,63,Cali,2,68850.0,C,No Aplica,NO,Doble Solicitud,9,19,0,60-69,Internet-voz,350
Orden creada,H,42,Yumbo,2,68850.0,N,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,350
Rechazado,M,54,Cali,1,61965.0,O,No Aplica,NO,Tiempos y Procesos,9,19,0,50-59,Internet-voz,250
Orden creada,H,32,Jamundi,4,76415.0,S,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,H,33,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,M,39,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Orden creada,H,36,Cali,2,68850.0,O,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,350
Orden creada,M,38,Cali,5,76415.0,N,No Aplica,NO,No Aplica,9,19,1,30-39,Internet-voz,250
Rechazado,H,66,Cali,2,61965.0,C,No Aplica,NO,Doble Solicitud,9,19,0,60-69,Internet-voz,250
Orden creada,H,25,Cali,1,62800.0,S,No Aplica,NO,No Aplica,9,19,1,18-29,Internet,350
Orden creada,M,29,Cali,3,61965.0,C,No Aplica,NO,No Aplica,9,19,1,18-29,Internet-voz,250
Orden creada,H,49,Jamundi,4,76415.0,S,No Aplica,NO,No Aplica,9,19,1,40-49,Internet-voz,250
Orden creada,H,47,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,H,34,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Anulado,H,20,Cali,5,77520.0,S,No Aplica,NO,Financiero,9,20,0,18-29,Internet,350
Rechazado,H,57,Cali,1,61965.0,S,No Aplica,NO,Financiero,9,20,0,50-59,Internet-voz,250
Orden creada,H,63,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,250
Orden creada,H,22,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,350
Rechazado,M,21,Cali,2,61965.0,S,No Aplica,NO,Tiempos y Procesos,9,20,0,18-29,Internet-voz,250
Orden creada,H,52,Cali,3,68850.0,N,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,350
Orden creada,H,45,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,M,35,Cali,2,61965.0,S,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Orden creada,M,27,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Orden creada,H,59,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,250
Orden creada,M,46,Cali,2,55120.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet,250
Orden creada,M,64,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,350
Orden creada,H,30,Cali,3,64800.0,N,Anulacion,SI,No Aplica,9,20,1,30-39,Internet-voz,350
Orden creada,H,31,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Orden creada,H,66,Cali,1,61965.0,S,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,250
Orden creada,H,25,Cali,3,66725.0,S,No Aplica,NO,No Aplica,9,20,1,18-29,Internet,350
Orden creada,H,26,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Rechazado,H,38,Cali,2,68850.0,C,No Aplica,NO,Financiero,9,20,0,30-39,Internet-voz,350
Orden creada,H,54,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,350
Orden creada,M,62,Cali,3,68850.0,S,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,350
Orden creada,H,39,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,350
Orden creada,M,27,Cali,5,76415.0,N,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Orden creada,H,42,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,H,48,Cali,3,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,H,49,Cali,4,77520.0,C,No Aplica,NO,No Aplica,9,20,1,40-49,Internet,350
Orden creada,H,41,Cali,1,61965.0,S,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,H,49,Cali,2,62800.0,C,No Aplica,NO,No Aplica,9,20,1,40-49,Internet,350
Orden creada,M,48,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,H,19,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Orden creada,M,53,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,350
Orden creada,H,36,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Orden creada,H,27,Cali,3,62800.0,N,No Aplica,NO,No Aplica,9,20,1,18-29,Internet,350
Orden creada,H,52,Cali,3,68850.0,N,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,350
Orden creada,M,45,Cali,5,82365.0,N,No Aplica,NO,No Aplica,9,20,1,40-49,Internet,350
Orden creada,M,36,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Orden creada,H,33,Cali,2,58320.0,S,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,250
Anulado,H,25,Cali,3,55120.0,C,No Aplica,NO,Financiero,9,20,0,18-29,Internet,250
Orden creada,H,57,Cali,6,77520.0,C,No Aplica,NO,No Aplica,9,20,1,50-59,Internet,350
Orden creada,H,61,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,350
Orden creada,H,66,Cali,2,61965.0,S,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,250
Orden creada,M,64,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,250
Orden creada,H,56,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,50-59,Internet-voz,250
Rechazado,M,59,Jamundi,4,76415.0,S,No Aplica,NO,Tiempos y Procesos,9,20,0,50-59,Internet-voz,250
Orden creada,H,25,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Orden creada,H,46,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Orden creada,M,66,Cali,2,68850.0,N,No Aplica,NO,No Aplica,9,20,1,60-69,Internet-voz,350
Orden creada,H,47,Cali,1,55120.0,O,Voluntario,SI,No Aplica,9,20,1,40-49,Internet,250
Anulado,M,33,Cali,2,68850.0,O,No Aplica,NO,Financiero,9,20,0,30-39,Internet-voz,350
Orden creada,M,46,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,20,1,40-49,Internet-voz,250
Rechazado,M,36,Jamundi,4,76415.0,S,No Aplica,NO,Doble Solicitud,9,20,0,30-39,Internet-voz,250
Orden creada,H,32,Cali,1,68850.0,C,No Aplica,NO,No Aplica,9,20,1,30-39,Internet-voz,350
Orden creada,H,23,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,20,1,18-29,Internet-voz,250
Orden creada,H,22,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,350
Orden creada,H,43,Cali,5,76415.0,S,No Aplica,NO,No Aplica,9,21,1,40-49,Internet-voz,250
Rechazado,H,42,Cali,3,61965.0,S,No Aplica,NO,Financiero,9,21,0,40-49,Internet-voz,250
Orden creada,M,49,Jamundi,4,76415.0,S,No Aplica,NO,No Aplica,9,21,1,40-49,Internet-voz,250
Orden creada,M,61,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,60-69,Internet-voz,250
Orden creada,H,39,Cali,1,58565.0,O,No Aplica,NO,No Aplica,9,21,1,30-39,Internet,250
Orden creada,M,34,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,21,1,30-39,Internet-voz,250
Orden creada,H,65,Cali,2,61965.0,S,No Aplica,NO,No Aplica,9,21,1,60-69,Internet-voz,250
Orden creada,H,65,Cali,3,66725.0,S,No Aplica,NO,No Aplica,9,21,1,60-69,Internet,350
Orden creada,M,58,Cali,2,58320.0,C,Anulacion,SI,No Aplica,9,21,1,50-59,Internet-voz,250
Orden creada,M,38,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,21,1,30-39,Internet-voz,250
Orden creada,H,21,Cali,1,61965.0,S,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,250
Orden creada,M,58,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,50-59,Internet-voz,250
Orden creada,M,27,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,350
Orden creada,M,25,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,250
Orden creada,H,66,Cali,1,61965.0,C,No Aplica,NO,No Aplica,9,21,1,60-69,Internet-voz,250
Orden creada,M,24,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,250
Orden creada,M,50,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,50-59,Internet-voz,250
Rechazado,H,59,Cali,3,61965.0,O,No Aplica,NO,Tiempos y Procesos,9,21,0,50-59,Internet-voz,250
Orden creada,H,27,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,350
Orden creada,M,43,Cali,3,66725.0,S,No Aplica,NO,No Aplica,9,21,1,40-49,Internet,350
Orden creada,H,48,Cali,2,68850.0,N,No Aplica,NO,No Aplica,9,21,1,40-49,Internet-voz,350
Rechazado,H,55,Cali,2,61965.0,C,No Aplica,NO,Tiempos y Procesos,9,21,0,50-59,Internet-voz,250
Orden creada,H,32,Cali,3,66725.0,S,No Aplica,NO,No Aplica,9,21,1,30-39,Internet,350
Orden creada,H,31,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,21,1,30-39,Internet-voz,250
Rechazado,M,39,Cali,4,76415.0,N,No Aplica,NO,Tiempos y Procesos,9,21,0,30-39,Internet-voz,250
Rechazado,M,20,Cali,3,58565.0,S,No Aplica,NO,Financiero,9,21,0,18-29,Internet,250
Orden creada,H,65,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,60-69,Internet-voz,250
Orden creada,H,27,Cali,3,66725.0,C,No Aplica,NO,No Aplica,9,21,1,18-29,Internet,350
Orden creada,M,57,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,21,1,50-59,Internet-voz,250
Orden creada,M,29,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,21,1,18-29,Internet-voz,250
Rechazado,M,65,Cali,1,61965.0,O,No Aplica,NO,Tiempos y Procesos,9,21,0,60-69,Internet-voz,250
Orden creada,H,54,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,21,1,50-59,Internet-voz,250
Orden creada,M,54,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,22,1,50-59,Internet-voz,250
Orden creada,H,54,Cali,3,62800.0,C,No Aplica,NO,No Aplica,9,22,1,50-59,Internet,350
Rechazado,H,30,Cali,2,61965.0,C,No Aplica,NO,Financiero,9,22,0,30-39,Internet-voz,250
Orden creada,M,55,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,22,1,50-59,Internet-voz,250
Orden creada,H,41,Yumbo,2,61965.0,N,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,250
Orden creada,M,23,Cali,1,61965.0,C,No Aplica,NO,No Aplica,9,22,1,18-29,Internet-voz,250
Orden creada,M,43,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,350
Orden creada,H,45,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,250
Orden creada,M,33,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,22,1,30-39,Internet-voz,250
Rechazado,H,28,Cali,1,61965.0,N,No Aplica,NO,Doble Solicitud,9,22,0,18-29,Internet-voz,250
Orden creada,H,61,Cali,5,79920.0,S,No Aplica,NO,No Aplica,9,22,1,60-69,Internet-voz,350
Orden creada,H,63,Cali,1,61965.0,N,No Aplica,NO,No Aplica,9,22,1,60-69,Internet-voz,250
Orden creada,M,45,Cali,2,61965.0,O,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,250
Orden creada,M,48,Cali,3,68850.0,C,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,350
Orden creada,H,41,Cali,2,58320.0,O,No Aplica,NO,No Aplica,9,22,1,40-49,Internet-voz,250
Orden creada,H,46,Cali,4,77520.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet,350
Orden creada,H,21,Cali,2,55120.0,N,No Aplica,NO,No Aplica,9,23,1,18-29,Internet,250
Anulado,M,30,Cali,4,67920.0,S,No Aplica,NO,No Aplica,9,23,0,30-39,Internet,250
Orden creada,H,35,Cali,5,77520.0,N,No Aplica,NO,No Aplica,9,23,1,30-39,Internet,350
Rechazado,H,46,Cali,4,76415.0,N,No Aplica,NO,Doble Solicitud,9,23,0,40-49,Internet-voz,250
Orden creada,H,42,Jamundi,4,71920.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,M,20,Jamundi,4,71920.0,S,Anulacion,SI,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,H,47,Cali,2,62800.0,N,No Aplica,NO,No Aplica,9,23,1,40-49,Internet,350
Orden creada,M,19,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,H,45,Cali,5,71920.0,C,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,H,62,Cali,2,58320.0,S,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,250
Orden creada,H,40,Cali,3,68850.0,N,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,350
Orden creada,H,66,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,250
Orden creada,M,25,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,350
Orden creada,H,30,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,23,1,30-39,Internet-voz,250
Orden creada,H,63,Cali,2,58320.0,N,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,250
Rechazado,H,63,Cali,1,68850.0,S,No Aplica,NO,Doble Solicitud,9,23,0,60-69,Internet-voz,350
Orden creada,M,25,Cali,4,76415.0,N,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,H,40,Cali,4,76415.0,N,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,H,55,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,350
Orden creada,H,66,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,250
Orden creada,M,47,Jamundi,4,72165.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet,250
Orden creada,H,48,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,M,53,Cali,3,61965.0,S,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,250
Orden creada,M,23,Cali,2,61965.0,S,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,H,57,Cali,3,62800.0,S,No Aplica,NO,No Aplica,9,23,1,50-59,Internet,350
Orden creada,M,18,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,350
Orden creada,H,45,Cali,3,66725.0,C,No Aplica,NO,No Aplica,9,23,1,40-49,Internet,350
Rechazado,H,37,Cali,2,68850.0,C,No Aplica,NO,Doble Solicitud,9,23,0,30-39,Internet-voz,350
Orden creada,M,21,Cali,3,61965.0,N,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,M,40,Cali,1,68850.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,350
Orden creada,M,28,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Rechazado,H,63,Cali,2,61965.0,N,No Aplica,NO,Doble Solicitud,9,23,0,60-69,Internet-voz,250
Orden creada,H,62,Cali,1,61965.0,C,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,250
Orden creada,H,50,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,250
Orden creada,M,18,Cali,2,61965.0,N,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,250
Orden creada,M,49,Cali,1,68850.0,O,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,350
Orden creada,H,56,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,250
Rechazado,M,33,Cali,1,61965.0,S,No Aplica,NO,Tiempos y Procesos,9,23,0,30-39,Internet-voz,250
Orden creada,H,50,Cali,3,58320.0,O,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,250
Orden creada,H,32,Cali,3,66725.0,S,No Aplica,NO,No Aplica,9,23,1,30-39,Internet,350
Orden creada,M,27,Cali,6,67920.0,C,No Aplica,NO,No Aplica,9,23,1,18-29,Internet,250
Anulado,M,36,Cali,1,61965.0,S,No Aplica,NO,Financiero,9,23,0,30-39,Internet-voz,250
Orden creada,H,43,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,M,36,Cali,5,76415.0,N,No Aplica,NO,No Aplica,9,23,1,30-39,Internet-voz,250
Orden creada,H,60,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,350
Orden creada,H,42,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,H,49,Yumbo,2,61965.0,N,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,M,27,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,23,1,18-29,Internet-voz,350
Orden creada,H,42,Cali,3,61965.0,C,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,H,41,Cali,2,61965.0,C,No Aplica,NO,No Aplica,9,23,1,40-49,Internet-voz,250
Orden creada,M,50,Cali,6,67920.0,N,No Aplica,NO,No Aplica,9,23,1,50-59,Internet,250
Orden creada,H,54,Cali,2,68850.0,C,No Aplica,NO,No Aplica,9,23,1,50-59,Internet-voz,350
Orden creada,H,47,Cali,3,58565.0,S,No Aplica,NO,No Aplica,9,23,1,40-49,Internet,250
Orden creada,M,63,Cali,3,68850.0,N,No Aplica,NO,No Aplica,9,23,1,60-69,Internet-voz,350
Orden creada,M,37,Cali,1,61965.0,O,No Aplica,NO,No Aplica,9,23,1,30-39,Internet-voz,250
