is_actived,Genero,Edad,city_owner,estrato,plan,id_plan,price_plan,user_creation_id,cdo,plan_type,ventas_Retiradas_causales,Retiro,id_comuna,Comuna,duracion_contrato,dia_semana_num,mes
Orden creada,M,22,Cali,6,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8928,0016S0838,Dupla,No Aplica,NO,0,NR,348,2,3
Rechazado,M,44,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8931,0001S1685,Dupla,No Aplica,NO,10,Comuna 10,348,2,3
Orden creada,H,58,Cali,4,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8932,0029S5622,Dupla,No Aplica,NO,3,Comuna 03,348,2,3
Orden creada,M,41,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8933,0013S7129,Dupla,No Aplica,NO,14,Comuna 14,348,2,3
Rechazado,M,46,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8434,0013S10276,Dupla,No Aplica,NO,21,Comuna 21,348,2,3
Orden creada,H,20,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8934,0019S4689,Dupla,Voluntario,SI,4,Comuna 04,131,2,3
Orden creada,H,60,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8935,0013S1224,Dupla,No Aplica,NO,16,Comuna 16,348,2,3
Orden creada,M,48,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8936,0017S8401,Dupla,No Aplica,NO,18,Comuna 18,348,2,3
Rechazado,H,48,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8538,0012S2834,Dupla,No Aplica,NO,20,Comuna 20,348,2,3
Orden creada,M,20,Cali,6,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8939,0029S0530,Dupla,Anulacion,SI,2,Comuna 02,36,2,3
Orden creada,H,56,Cali,3,INTERNET 300MB,1273,74399.0,8515,0001S3476,Internet,No Aplica,NO,11,Comuna 11,348,2,3
Orden creada,M,49,Cali,3,INTERNET 200MB,1272,62250.0,8941,0005S2129,Internet,No Aplica,NO,12,Comuna 12,348,2,3
Orden creada,H,35,Cali,4,INTERNET 300MB,1273,69749.0,8851,0001S2573,Internet,No Aplica,NO,19,Comuna 19,348,2,3
Orden creada,M,19,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8943,0013S9953,Dupla,No Aplica,NO,13,Comuna 13,348,2,3
Orden creada,H,43,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8944,0013S1311,Dupla,No Aplica,NO,16,Comuna 16,348,2,3
Orden creada,H,53,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8945,0029S2793,Dupla,No Aplica,NO,9,Comuna 09,348,2,3
Rechazado,M,63,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8947,0005S0117,Dupla,No Aplica,NO,3,Comuna 03,348,2,3
Orden creada,M,40,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8858,0013S10327,Dupla,No Aplica,NO,21,Comuna 21,348,2,3
Orden creada,M,43,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8948,0013S9628,Dupla,No Aplica,NO,13,Comuna 13,348,2,3
Orden creada,M,45,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8950,0013S9592,Dupla,No Aplica,NO,13,Comuna 13,347,2,3
Orden creada,H,57,Yumbo,3,INTERNET 300MB,1273,74399.0,8951,0021S0318,Internet,No Aplica,NO,43,Comuna 04,347,2,3
Orden creada,H,66,Jamundi,4,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8952,0004S0477,Dupla,No Aplica,NO,44,Comuna NR,347,2,3
Por Firmar,H,46,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,66399.0,8825,0019S5275,Dupla,No Aplica,NO,6,Comuna 06,347,2,3
Rechazado,H,61,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8953,0013S1089,Dupla,No Aplica,NO,16,Comuna 16,347,2,3
Orden creada,M,22,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8954,0005S0117,Dupla,No Aplica,NO,3,Comuna 03,347,2,3
Orden creada,M,42,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8955,0013S1773,Dupla,No Aplica,NO,16,Comuna 16,347,2,3
Orden creada,M,40,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8956,0013S10030,Dupla,Cartera,SI,21,Comuna 21,223,2,3
Orden creada,M,61,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,74399.0,8958,0029S2002,Dupla,No Aplica,NO,3,Comuna 03,347,3,3
Rechazado,M,45,Cali,3,INTERNET 100MB,1271,56249.0,8959,0007S0335,Internet,No Aplica,NO,5,Comuna 05,347,3,3
Orden creada,H,37,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8960,0013S10067,Dupla,No Aplica,NO,21,Comuna 21,347,3,3
Rechazado,H,37,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8961,0013S4218,Dupla,No Aplica,NO,15,Comuna 15,347,3,3
Orden creada,H,44,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8962,0005S5994,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Orden creada,H,63,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8963,0019S5288,Dupla,No Aplica,NO,6,Comuna 06,347,3,3
Orden creada,M,18,Cali,4,INTERNET 200MB,1272,62250.0,8930,0017S7460,Internet,No Aplica,NO,38,Área de Expansión Urbana,347,3,3
Orden creada,H,59,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8965,0001S3052,Dupla,No Aplica,NO,11,Comuna 11,347,3,3
Orden creada,H,66,Cali,4,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8966,0019S1377,Dupla,No Aplica,NO,2,Comuna 02,347,3,3
Rechazado,H,22,Yumbo,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8969,0021S0456,Dupla,No Aplica,NO,40,Comuna 01,347,3,3
Orden creada,H,42,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8970,0013S10532,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Orden creada,H,33,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8971,0013S3502,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Rechazado,M,56,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8972,0013S5654,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Orden creada,M,35,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8973,0013S5654,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Orden creada,M,30,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8975,0013S7001,Dupla,No Aplica,NO,14,Comuna 14,347,3,3
Orden creada,H,63,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8976,0017S8074,Dupla,No Aplica,NO,18,Comuna 18,347,3,3
Rechazado,M,21,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,5634,0029S4555,Dupla,No Aplica,NO,1,Comuna 01,347,3,3
Orden creada,H,32,Cali,5,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8978,0029S0422,Dupla,No Aplica,NO,0,NR,347,3,3
Orden creada,H,35,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8979,0001S3400,Dupla,No Aplica,NO,11,Comuna 11,347,3,3
Orden creada,H,36,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8980,0013S10575,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Rechazado,H,64,Jamundi,4,INTERNET 300MB,1273,69749.0,8918,0004S0788,Internet,No Aplica,NO,44,Comuna NR,347,3,3
Orden creada,H,24,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8982,0013S7035,Dupla,No Aplica,NO,14,Comuna 14,347,3,3
Orden creada,H,49,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8983,0013S1729,Dupla,Voluntario,SI,16,Comuna 16,163,3,3
Orden creada,H,66,Cali,4,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8985,0012S5038,Dupla,No Aplica,NO,19,Comuna 19,347,3,3
Orden creada,M,23,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8986,0013S2360,Dupla,No Aplica,NO,16,Comuna 16,347,3,3
Orden creada,M,34,Cali,3,INTERNET 100MB,1271,59999.0,8987,0001S3112,Internet,No Aplica,NO,11,Comuna 11,347,3,3
Orden creada,H,18,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8855,0029S2896,Dupla,No Aplica,NO,19,Comuna 19,347,3,3
Orden creada,H,61,Cali,3,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8989,0013S1398,Dupla,No Aplica,NO,15,Comuna 15,347,3,3
Orden creada,H,43,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8990,0013S10540,Dupla,No Aplica,NO,13,Comuna 13,347,3,3
Orden creada,M,50,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8992,0013S7084,Dupla,No Aplica,NO,14,Comuna 14,347,3,3
Orden creada,H,31,Cali,5,INTERNET 300MB,1273,69749.0,6820,0017S3299,Internet,No Aplica,NO,17,Comuna 17,347,3,3
Orden creada,H,58,Cali,3,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8981,0001S3554,Dupla,No Aplica,NO,11,Comuna 11,347,3,3
Orden creada,M,27,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8434,0013S10276,Dupla,No Aplica,NO,21,Comuna 21,347,3,3
Orden creada,M,34,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8993,0005S2231,Dupla,Cartera,SI,12,Comuna 12,313,3,3
Orden creada,H,19,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8994,0017S5980,Dupla,No Aplica,NO,16,Comuna 16,347,3,3
Rechazado,H,31,Jamundi,4,INTERNET 200MB,1272,62250.0,8991,0004S2138,Internet,No Aplica,NO,44,Comuna NR,347,3,3
Rechazado,M,43,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8995,0005S5866,Dupla,No Aplica,NO,7,Comuna 07,347,3,3
Orden creada,H,23,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,8996,0001S1654,Dupla,No Aplica,NO,10,Comuna 10,347,3,3
Rechazado,M,52,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,8998,0013S8190,Dupla,No Aplica,NO,14,Comuna 14,347,3,3
Orden creada,M,23,Jamundi,4,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8999,0004S0795,Dupla,No Aplica,NO,44,Comuna NR,347,3,3
Orden creada,M,40,Cali,6,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9000,0029S0228,Dupla,No Aplica,NO,3,Comuna 03,347,3,3
Orden creada,H,18,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9001,0013S1590,Dupla,No Aplica,NO,16,Comuna 16,347,3,3
Orden creada,M,56,Jamundi,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9002,0004S0781,Dupla,No Aplica,NO,44,Comuna NR,347,3,3
Orden creada,H,40,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9003,0019S5787,Dupla,No Aplica,NO,6,Comuna 06,347,3,3
Orden creada,M,65,Cali,5,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9005,0029S0673,Dupla,No Aplica,NO,19,Comuna 19,347,3,3
Orden creada,M,55,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9006,0029S3815,Dupla,No Aplica,NO,3,Comuna 03,347,3,3
Orden creada,H,42,Cali,5,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,7958,0012S1519,Dupla,No Aplica,NO,19,Comuna 19,347,3,3
Orden creada,H,31,Jamundi,4,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9008,0004S0475,Dupla,No Aplica,NO,44,Comuna NR,347,3,3
Orden creada,M,18,Cali,4,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9009,0017S5851,Dupla,No Aplica,NO,17,Comuna 17,347,3,3
Orden creada,H,61,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9010,0019S5310,Dupla,No Aplica,NO,6,Comuna 06,347,3,3
Orden creada,H,44,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9011,0013S8374,Dupla,No Aplica,NO,14,Comuna 14,347,3,3
Orden creada,H,38,Jamundi,4,INTERNET 200MB,1272,66400.0,9012,0004S2109,Internet,No Aplica,NO,44,Comuna NR,347,3,3
Orden creada,H,21,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,8599,0005S0499,Dupla,No Aplica,NO,7,Comuna 07,346,3,3
Rechazado,H,31,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9013,0013S7489,Dupla,No Aplica,NO,14,Comuna 14,346,3,3
Orden creada,H,49,Yumbo,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9014,0021S0456,Dupla,No Aplica,NO,40,Comuna 01,346,3,3
Orden creada,H,45,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9015,0013S3769,Dupla,No Aplica,NO,13,Comuna 13,346,3,3
Orden creada,H,35,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9016,0019S5766,Dupla,No Aplica,NO,6,Comuna 06,346,3,3
Orden creada,M,43,Cali,3,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9017,0005S2556,Dupla,No Aplica,NO,8,Comuna 08,346,3,3
Orden creada,H,22,Jamundi,5,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9018,0004S0320,Dupla,No Aplica,NO,0,NR,346,3,3
Orden creada,H,46,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9019,0019S5760,Dupla,No Aplica,NO,6,Comuna 06,346,3,3
Orden creada,H,60,Cali,4,INTERNET 300MB,1273,74399.0,9020,0017S4551,Internet,No Aplica,NO,38,Área de Expansión Urbana,346,3,3
Orden creada,H,25,Cali,6,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9023,0012S4611,Dupla,No Aplica,NO,19,Comuna 19,346,4,3
Rechazado,M,54,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9026,0005S2428,Dupla,No Aplica,NO,12,Comuna 12,346,4,3
Orden creada,H,52,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9027,0013S10702,Dupla,No Aplica,NO,21,Comuna 21,346,4,3
Orden creada,M,32,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9029,0013S2245,Dupla,No Aplica,NO,16,Comuna 16,346,4,3
Rechazado,H,64,Cali,1,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9030,0013S10472,Dupla,No Aplica,NO,21,Comuna 21,346,4,3
Rechazado,H,57,Cali,1,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9030,0013S10472,Dupla,No Aplica,NO,21,Comuna 21,346,4,3
Rechazado,H,38,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9031,0029S4769,Dupla,No Aplica,NO,1,Comuna 01,345,4,3
Orden creada,H,28,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9032,0013S1893,Dupla,No Aplica,NO,16,Comuna 16,345,4,3
Orden creada,M,66,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9034,0013S3504,Dupla,No Aplica,NO,13,Comuna 13,345,4,3
Orden creada,H,52,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9040,0029S2763,Dupla,No Aplica,NO,9,Comuna 09,345,5,3
Orden creada,M,26,Cali,5,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9041,0019S3858,Dupla,No Aplica,NO,2,Comuna 02,345,5,3
Orden creada,M,52,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9043,0013S10162,Dupla,No Aplica,NO,21,Comuna 21,345,5,3
Orden creada,H,47,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9045,0019S3471,Dupla,No Aplica,NO,5,Comuna 05,344,5,3
Orden creada,H,45,Cali,5,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9046,0029S5317,Dupla,No Aplica,NO,2,Comuna 02,344,5,3
Orden creada,M,30,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9051,0013S7596,Dupla,No Aplica,NO,14,Comuna 14,344,6,3
Orden creada,H,34,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9052,0013S3742,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,H,38,Cali,5,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9053,0019S4309,Dupla,No Aplica,NO,2,Comuna 02,344,6,3
Rechazado,H,45,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9054,0013S10502,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Rechazado,M,22,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9055,0013S0454,Dupla,No Aplica,NO,15,Comuna 15,344,6,3
Orden creada,M,30,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9055,0013S0454,Dupla,No Aplica,NO,15,Comuna 15,344,6,3
Orden creada,M,59,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9056,0013S5189,Dupla,No Aplica,NO,15,Comuna 15,344,6,3
Orden creada,H,45,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9057,0013S10506,Dupla,Voluntario,SI,13,Comuna 13,140,6,3
Orden creada,H,22,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9058,0013S0455,Dupla,No Aplica,NO,15,Comuna 15,344,6,3
Orden creada,H,39,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9059,0013S5187,Dupla,No Aplica,NO,15,Comuna 15,344,6,3
Orden creada,M,27,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9060,0013S8339,Dupla,No Aplica,NO,14,Comuna 14,344,6,3
Rechazado,M,23,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9062,0013S3590,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,H,43,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9064,0013S5429,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,H,62,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9063,0019S6005,Dupla,Cartera,SI,6,Comuna 06,219,6,3
Orden creada,M,58,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9065,0029S2745,Dupla,Cartera,SI,9,Comuna 09,257,6,3
Orden creada,H,65,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9066,0013S7666,Dupla,No Aplica,NO,14,Comuna 14,344,6,3
Orden creada,M,38,Jamundi,4,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9067,0004S2136,Dupla,No Aplica,NO,44,Comuna NR,344,6,3
Orden creada,M,32,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9068,0013S10575,Dupla,Cartera,SI,13,Comuna 13,257,6,3
Rechazado,M,47,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9069,0013S5546,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,M,29,Cali,4,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9070,0017S8877,Dupla,No Aplica,NO,38,Área de Expansión Urbana,344,6,3
Orden creada,H,61,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9071,0013S10580,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,M,32,Yumbo,3,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9072,0021S0416,Dupla,No Aplica,NO,40,Comuna 01,344,6,3
Orden creada,M,24,Yumbo,2,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9073,0021S0491_B,Dupla,No Aplica,NO,0,NR,344,6,3
Orden creada,H,47,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9074,0013S7783,Dupla,No Aplica,NO,14,Comuna 14,344,6,3
Orden creada,M,26,Cali,4,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9075,0017S9752,Dupla,No Aplica,NO,17,Comuna 17,344,6,3
Rechazado,M,40,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9076,0013S7556,Dupla,No Aplica,NO,14,Comuna 14,344,6,3
Rechazado,H,23,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9077,0029S3877,Dupla,No Aplica,NO,3,Comuna 03,344,6,3
Orden creada,M,62,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9078,0019S5563,Dupla,No Aplica,NO,6,Comuna 06,344,6,3
Orden creada,H,59,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9079,0019S5460,Dupla,No Aplica,NO,6,Comuna 06,344,6,3
Orden creada,M,37,Cali,5,DPL BA 300MB+VOZ ILIM-22,1261,79049.0,9080,0019S3854,Dupla,No Aplica,NO,2,Comuna 02,344,6,3
Orden creada,H,34,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9081,0013S10774,Dupla,No Aplica,NO,21,Comuna 21,344,6,3
Orden creada,M,29,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,63749.0,9082,0012S5062,Dupla,No Aplica,NO,19,Comuna 19,344,6,3
Orden creada,H,53,Cali,1,DPL BA 200MB+VOZ ILIM-22,1260,70549.0,9083,0013S5546,Dupla,No Aplica,NO,13,Comuna 13,344,6,3
Orden creada,H,30,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,59999.0,9086,0019S3521,Dupla,Anulacion,SI,5,Comuna 05,10,6,3
Orden creada,H,48,Jamundi,4,INTERNET 300MB,1273,92999.0,9048,0004S0080,Internet,Voluntario,SI,0,NR,123,7,3
Orden creada,H,39,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9090,0013S7700,Dupla,No Aplica,NO,14,Comuna 14,343,7,3
Orden creada,H,31,Cali,4,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,9091,0001S1466,Dupla,No Aplica,NO,10,Comuna 10,343,7,3
Orden creada,H,56,Cali,4,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9093,0019S1394,Dupla,No Aplica,NO,2,Comuna 02,343,7,3
Orden creada,H,51,Cali,2,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,9094,0005S1574,Dupla,Anulacion,SI,4,Comuna 04,2,7,3
Orden creada,H,33,Jamundi,4,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9095,0004S2140,Dupla,No Aplica,NO,44,Comuna NR,343,7,3
Rechazado,H,44,Cali,2,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9096,0013S10530,Dupla,No Aplica,NO,13,Comuna 13,343,7,3
Orden creada,M,36,Cali,5,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,9092,0019S3858,Dupla,No Aplica,NO,2,Comuna 02,343,7,3
Orden creada,H,46,Cali,3,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9097,0001S1103,Dupla,No Aplica,NO,10,Comuna 10,342,7,3
Orden creada,H,56,Cali,2,DPL BA 80MB+VOZ ILIM-22,1258,69999.0,9098,0019S1966,Dupla,Cartera,SI,6,Comuna 06,276,7,3
Orden creada,H,55,Cali,4,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,5558,0029S3123,Dupla,No Aplica,NO,19,Comuna 19,342,1,4
Orden creada,H,49,Cali,5,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9100,0019S3856,Dupla,No Aplica,NO,2,Comuna 02,342,1,4
Orden creada,M,35,Cali,1,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9101,0005S3519,Dupla,Anulacion,SI,8,Comuna 08,1,1,4
Orden creada,H,46,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9102,0005S6002,Dupla,No Aplica,NO,13,Comuna 13,342,1,4
Orden creada,H,28,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9103,0019S5376,Dupla,No Aplica,NO,6,Comuna 06,342,1,4
Orden creada,H,41,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9106,0005S5997,Dupla,No Aplica,NO,13,Comuna 13,342,1,4
Orden creada,H,36,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9108,0019S6059,Dupla,No Aplica,NO,6,Comuna 06,342,1,4
Orden creada,M,60,Cali,5,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,7076,0017S0368,Dupla,No Aplica,NO,17,Comuna 17,342,1,4
Orden creada,H,41,Cali,3,INTERNET 200MB,1272,83000.0,9110,0001S2217,Internet,No Aplica,NO,10,Comuna 10,342,1,4
Orden creada,M,28,Yumbo,2,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9112,0021S0497,Dupla,No Aplica,NO,40,Comuna 01,342,1,4
Orden creada,H,51,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9114,0013S10096,Dupla,Cartera,SI,21,Comuna 21,308,1,4
Orden creada,H,35,Cali,1,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9115,0013S1242,Dupla,No Aplica,NO,16,Comuna 16,342,1,4
Orden creada,H,30,Cali,2,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9116,0005S0149,Dupla,No Aplica,NO,6,Comuna 06,342,1,4
Orden creada,M,43,Cali,1,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9117,0013S8354,Dupla,No Aplica,NO,14,Comuna 14,342,1,4
Orden creada,M,34,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9119,0019S5967,Dupla,Cartera,SI,6,Comuna 06,217,1,4
Orden creada,M,34,Cali,3,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,9120,0017S6508,Dupla,No Aplica,NO,17,Comuna 17,342,1,4
Orden creada,M,28,Cali,5,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,9113,0029S0458,Dupla,No Aplica,NO,19,Comuna 19,342,1,4
Orden creada,H,39,Cali,5,DPL BA 300MB+VOZ ILIM-22,1261,92999.0,9121,0019S3856,Dupla,No Aplica,NO,2,Comuna 02,342,1,4
Orden creada,H,50,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,9122,0019S4877,Dupla,No Aplica,NO,5,Comuna 05,342,1,4
Orden creada,M,65,Cali,3,INTERNET 80MB,1270,68000.0,9124,0013S1641,Internet,No Aplica,NO,16,Comuna 16,342,1,4
Rechazado,H,40,Cali,3,DPL BA 100MB+VOZ ILIM-22,1259,74999.0,12,0001S3405,Dupla,No Aplica,NO,11,Comuna 11,342,1,4
Orden creada,H,36,Cali,4,INTERNET 200MB,1272,83000.0,7178,0017S4488,Internet,No Aplica,NO,16,Comuna 16,342,1,4
Orden creada,M,54,Cali,3,DPL BA 200MB+VOZ ILIM-22,1260,82999.0,2544,0001S1993,Dupla,No Aplica,NO,10,Comuna 10,342,1,4
